# MJD zeropoint
# subtract zeropoint from all fibre velocities in all orders as a function MJD
59451.619208 9.012933
59451.622653 9.614207
59451.625743 11.840469
59451.632840 16.840799
59451.638791 21.694812
59451.645322 23.286062
59451.652434 22.648657
59451.659740 19.189362
59451.663393 17.049111
59451.679535 19.831692
59451.683189 20.433005
59451.686840 20.787794
59451.701126 12.188286
59451.703738 12.959851
59451.709857 17.383528
59451.711559 18.905808
59451.713275 20.013991
59451.717357 21.545722
59451.732091 26.132913
59451.734875 26.239729
59451.737659 27.329767
59451.758863 7.217875
59451.762513 5.368708
59451.769816 2.255124
59451.773467 -0.111814
59451.786851 -5.152845
59451.798347 1.646758
59451.815585 25.019060
59451.819222 25.000617
59451.826974 24.006699
59451.829130 22.953444
59451.831049 21.872404
59451.840011 17.691901
59451.842850 18.319915
59452.239230 11.395907
59452.253781 13.592697
59452.267816 12.516611
59452.354999 7.716654
59452.437942 3.334653
59452.508075 6.894993
59452.572414 7.987409
59452.589172 3.470196
59452.590054 3.293587
59452.591886 2.797378
59452.666939 -4.146519
59452.737905 24.307665
59452.740963 25.565921
59452.744148 27.849160
59453.240427 15.805805
59453.243242 16.061990
59453.246100 17.326347
59453.345949 19.841617
59453.349045 18.014926
59453.352744 17.305182
59453.353819 16.992707
59453.370020 16.851692
59453.373155 20.061002
59453.379651 24.257100
59453.383075 28.331335
59453.402157 26.535021
59453.412939 25.819655
59453.427734 13.107690
59453.442512 5.326835
59453.454118 4.962043
59453.465254 12.748108
59453.468295 11.515915
59453.474701 11.239467
59453.478033 10.237369
59453.489738 16.374704
59453.501073 11.205325
59453.508924 6.072060
59453.518674 10.107661
59453.527850 9.225045
59453.535483 13.189811
59453.543231 16.264938
59453.554013 18.792116
59453.575962 11.548742
59453.592235 0.776459
59453.609247 2.884781
59453.623501 9.162371
59453.637756 7.194558
59453.652896 19.065785
59453.667141 23.273851
59453.681395 32.299246
59453.695639 29.214479
59453.712886 23.436079
59453.744739 21.443538
59453.746729 19.664531
59453.751036 17.125992
59453.769300 7.484397
59453.778393 7.399267
59453.792637 5.204010
59453.806892 7.250789
59453.825724 12.273258
59453.839812 12.337671
59453.842680 12.212470
59453.845575 12.563619
59454.246672 13.727366
59454.249444 15.257859
59454.252271 16.865033
59454.348276 21.507077
59454.350659 20.272058
59454.357809 18.087146
59454.361459 16.636067
59454.377209 13.046562
59454.380861 11.823986
59454.384514 10.771763
59454.401860 5.487327
59454.405512 6.916391
59454.412818 7.470752
59454.416469 8.543130
59454.431860 9.621742
59454.435518 11.424083
59454.442828 10.732678
59454.446485 10.689502
59454.461346 8.614623
59454.463901 7.539870
59454.471567 5.491858
59454.478873 6.659010
59454.482528 7.830709
59454.498054 13.840138
59454.501716 14.003664
59454.509029 13.778408
59454.512689 13.355936
59454.528043 11.184072
59454.531695 11.536725
59454.535348 11.627308
59454.551151 4.814227
59454.554802 5.928086
59454.558455 6.335291
59454.572416 10.561037
59454.574726 10.745775
59454.581656 13.330192
59454.588959 14.857291
59454.592611 16.635941
59454.605014 19.150544
59454.619268 0.373925
59454.633512 -2.273179
59454.647767 -0.774422
59454.664970 2.834417
59454.682053 13.193476
59454.696308 11.357712
59454.710552 12.105313
59454.727539 15.023749
59454.741783 16.973782
59454.756026 16.210930
59454.770270 18.945930
59454.800463 12.806316
59454.804118 11.559554
59454.807773 11.986444
59454.819926 11.517732
59454.831825 11.785453
59454.843016 13.134940
59455.239451 16.158545
59455.242209 16.652634
59455.245002 18.057136
59455.348872 25.499108
59455.351350 24.449340
59455.358787 20.818153
59455.362438 19.030632
59455.377537 15.215824
59455.381188 11.780316
59455.384842 9.612257
59455.400457 5.043725
59455.404105 5.391781
59455.407756 6.334386
59455.423017 12.052182
59455.426677 12.292222
59455.430342 12.944171
59455.445042 9.462016
59455.447450 6.477874
59455.454672 5.073948
59455.461978 4.067326
59455.465629 7.338267
59455.481328 11.481626
59455.484981 12.844630
59455.488633 14.471698
59455.504321 19.929896
59455.507974 19.986341
59455.511625 18.604221
59455.523069 19.033514
59455.537668 7.084707
59455.548373 5.426006
59455.550653 5.506124
59455.553841 5.508242
59455.597782 25.129175
59455.601431 25.883546
59455.608731 27.971815
59455.612380 29.499828
59455.630290 21.991767
59455.633943 20.359393
59455.637595 20.046539
59455.651634 19.863977
59455.654095 22.517691
59455.661483 29.166914
59455.668785 26.826228
59455.672439 24.999926
59455.687892 16.719155
59455.691542 14.108195
59455.698841 9.506040
59455.702490 8.744681
59455.717741 -4.142478
59455.733788 -0.015191
59455.771419 8.270461
59455.774929 9.213752
59455.780256 10.851987
59455.785779 13.256661
59455.787694 14.334826
59455.810307 13.268346
59455.813059 14.007451
59455.816022 15.391635
59456.280410 24.820523
59456.289341 24.202316
59456.298595 24.415743
59456.458240 16.423237
59456.471481 15.504390
59456.475266 16.918250
59456.479054 17.633238
59456.480777 19.095884
59456.484224 21.629046
59456.487673 23.323234
59456.491123 24.263067
59456.494572 24.823831
59456.496298 24.793171
59456.500610 24.971899
59456.509233 27.219660
59456.513540 29.308114
59456.515262 29.644334
59456.516986 30.147344
59456.518708 30.312522
59456.575525 12.175317
59456.577250 12.621658
59456.578975 13.885681
59456.582424 14.318063
59456.584150 14.730711
59456.588462 15.582212
59456.597083 15.880377
59456.601392 16.945922
59456.603117 18.012030
59456.606564 18.919731
59456.610011 19.927833
59456.613461 21.025065
59456.616910 22.448533
59456.620358 21.771341
59456.622083 22.155557
59456.626272 20.909056
59456.634645 18.660509
59456.637110 18.583844
59456.639697 18.060471
59456.648321 16.005711
59456.652635 15.543479
59456.654360 15.950826
59456.657809 16.581839
59456.661261 17.319147
59456.664714 18.728152
59456.668166 20.209921
59456.671619 22.148641
59456.675073 23.722515
59456.678525 24.901796
59456.681976 25.602611
59456.685426 25.884307
59456.688875 25.219196
59456.692327 24.104138
59456.695776 23.312548
59456.699225 21.718537
59456.702679 20.980004
59456.706131 19.803032
59456.707855 19.268916
59456.711960 18.139006
59456.720159 16.579818
59456.723755 16.881015
59456.724601 16.962018
59456.726184 17.190873
59456.727070 17.311138
59456.727990 17.908866
59456.728887 18.450879
59456.729795 18.508568
59456.730916 19.359080
59456.732551 19.996512
59456.737356 23.595061
59456.742903 26.570823
59456.747315 28.193766
59456.749525 29.316160
59456.759620 37.247396
59456.768744 33.705882
59456.779860 34.031707
59456.790965 31.357671
59456.802050 33.275994
59456.815955 36.951720
59456.820120 38.458012
59456.823147 38.453247
59456.824854 39.195458
59456.841689 8.530658
59456.850278 19.257204
59456.859070 21.391385
59457.258204 21.466891
59457.266850 23.409544
59457.275607 24.134936
59457.346242 24.920142
59457.349879 25.687813
59457.352249 26.019993
59457.362864 19.865016
59457.370476 19.910774
59457.378099 20.227279
59457.386900 23.716926
59457.397984 30.974143
59457.409079 25.251483
59457.420164 24.206416
59457.432322 17.145607
59457.439934 18.489483
59457.447546 17.115675
59457.455169 8.521382
59457.470998 11.641085
59457.480685 16.468059
59457.488297 13.843782
59457.495909 14.302007
59457.507776 21.419362
59457.521958 22.541717
59457.534836 19.726894
59457.544930 19.285030
59457.552553 15.456963
59457.569415 18.427837
59457.571636 18.561042
59457.573492 17.808475
59457.583701 14.066634
59457.591313 21.007396
59457.602418 15.080936
59457.618383 13.665296
59457.628226 14.273689
59457.635849 7.805003
59457.643461 5.139633
59457.652376 5.343156
59457.663461 7.839868
59457.674545 7.482381
59457.685640 14.545283
59457.698195 12.770008
59457.709279 11.180758
59457.720363 12.426723
59457.731458 25.505949
59457.747665 26.358224
59457.748937 26.521067
59457.750322 27.437719
59457.763836 22.765949
59457.774921 21.845000
59457.786016 16.203394
59457.799124 20.308054
59457.806746 18.141113
59457.814358 15.505180
59457.821970 18.415138
59457.831433 14.897552
59457.850458 14.749219
59457.859341 18.157995
59457.868027 20.658080
59493.233208 25.667570
59493.242167 25.232220
59493.250132 22.064775
59493.365132 21.934086
59493.377747 22.557409
59493.399404 23.458175
59493.417565 18.732162
59493.420391 19.436098
59493.425226 23.205467
59493.428311 23.596300
59493.438212 20.186889
59493.445824 20.269030
59493.455553 20.466945
59493.473999 18.910250
59493.492226 16.625357
59493.499838 5.961431
59493.507450 7.482849
59493.516147 13.067956
59493.523759 13.603241
59493.531382 17.699352
59493.538994 18.886195
59493.551203 9.820415
59493.562633 11.957575
59493.573941 12.556622
59493.576880 11.829153
59493.579817 11.495885
59493.593451 18.083344
59493.596390 17.467069
59493.602678 17.407523
59493.608969 18.448044
59493.612320 19.554805
59493.626862 26.926104
59493.628935 28.558306
59493.633860 30.726260
59493.639489 29.307160
59493.643049 26.987427
59493.644209 24.350456
59493.693691 28.215632
59493.701303 26.638057
59493.741238 15.276216
59493.750861 17.619768
59493.760831 15.753809
59494.250037 16.982299
59494.259188 19.476781
59494.267687 23.345955
59494.485208 10.037115
59494.487948 8.579849
59494.489377 8.606617
59494.490516 7.767978
59494.491962 8.352076
59494.495081 7.260242
59494.496695 7.002796
59494.508248 13.693468
59494.517372 19.816387
59494.524984 21.262558
59494.532607 19.357551
59494.540219 26.399933
59494.548811 27.270299
59494.556423 27.374062
59494.564045 21.585534
59494.573733 14.160217
59494.581355 13.061963
59494.588967 17.918163
59494.596590 11.614061
59494.608609 11.772304
59494.610355 12.619492
59494.614992 13.745096
59494.624952 21.257953
59494.632565 22.722434
59494.640177 22.547546
59494.647789 17.808724
59494.658060 15.773802
59494.665682 18.598192
59494.673295 19.392709
59494.680917 20.889160
59494.690135 19.305510
59494.697758 25.941676
59494.705370 29.337124
59494.712982 26.267875
59494.729239 18.335813
59494.736851 20.569008
59494.744463 21.206412
59494.755964 17.918318
59494.757209 17.963388
59494.758112 18.265001
59494.769802 25.866640
59494.777415 24.866205
59494.788463 19.348864
59494.805456 9.783573
59494.814088 8.736147
59494.822459 7.299345
59495.215624 19.954480
59495.253921 15.896732
59495.262577 29.015734
59495.271076 32.576029
59495.359525 10.084385
59495.370700 14.828940
59495.382935 21.054487
59495.384987 20.465359
59495.386762 19.433987
59495.396704 23.961138
59495.404317 21.434943
59495.411928 28.545545
59495.420792 32.025552
59495.428404 29.340519
59495.436016 27.542855
59495.443629 26.888891
59495.451251 28.284005
59495.458863 28.747488
59495.467830 20.969033
59495.478915 15.897743
59495.490010 18.067657
59495.501105 14.838214
59495.518055 12.076570
59495.528560 14.725912
59495.536172 10.787347
59495.543784 15.940021
59495.552543 14.090711
59495.563638 16.476077
59495.574722 18.952635
59495.585817 22.944417
59495.598914 23.899382
59495.609999 20.424807
59495.621094 18.241324
59495.628706 20.538961
59495.636328 21.853567
59495.648073 21.704402
59495.649582 21.030821
59495.653138 22.084429
59495.659989 21.395264
59495.665870 23.281459
59495.672158 24.225980
59495.678442 27.405960
59495.684730 30.480912
59495.690611 31.803669
59495.693555 32.036287
59495.707653 32.399321
59495.710594 31.870820
59495.716475 30.732749
59495.719415 29.549964
59495.729968 28.525683
59495.739040 25.426679
59495.746651 26.114764
59495.754274 31.122019
59495.761897 26.772811
59495.775593 29.122502
59495.777062 29.894049
59495.782226 30.605766
59495.785929 31.257516
59495.789223 29.935795
59495.792414 27.986662
59495.809486 8.157437
59495.818093 10.176243
59495.826868 10.347688
59496.227552 22.165376
59496.278098 15.062778
59496.306683 18.854791
59496.314427 14.084050
59496.360520 20.445950
59496.371338 18.551133
59496.382701 16.397673
59496.390313 17.249058
59496.397925 18.727767
59496.411225 18.691276
59496.425057 19.128616
59496.427456 19.065645
59496.435845 20.534422
59496.437406 20.272960
59496.438830 20.558459
59496.445655 20.956398
59496.450580 21.445709
59496.455206 23.655200
59496.460469 21.596907
59496.465245 21.213057
59496.470020 17.329388
59496.474160 17.656915
59496.478307 16.872788
59496.482457 14.630015
59496.487184 12.779857
59496.489546 11.172709
59496.500093 10.507248
59496.507705 16.032151
59496.515328 16.615476
59496.522950 23.039717
59496.530573 28.118023
59496.539373 29.878524
59496.550468 25.322541
59496.561553 21.267938
59496.572637 24.203893
59496.583752 21.981222
59496.601029 22.426806
59496.602291 23.362184
59496.603058 23.897051
59496.603844 24.469045
59496.604688 24.782604
59496.607408 26.597407
59496.609028 27.508755
59496.613569 29.208206
59496.618292 28.182009
59496.623881 25.842338
59496.628020 25.548581
59496.632490 23.113712
59496.637015 22.022535
59496.641541 21.288670
59496.645736 22.887334
59496.649876 22.596624
59496.654380 17.105712
59496.658885 13.757972
59496.663393 11.526134
59496.667537 12.642618
59496.672215 13.271554
59496.674553 12.560196
59496.688656 12.835507
59496.711325 16.645942
59496.725252 14.275247
59496.726747 15.195341
59496.729441 15.311304
59496.732213 15.061409
59496.734832 16.586080
59496.737534 15.389393
59496.738795 14.876147
59496.744674 14.646481
59496.748144 14.485167
59496.750034 12.512164
59496.755485 10.988799
59496.757774 9.807670
59496.777115 9.679470
59496.785790 18.659765
59496.794393 22.261158
59500.279188 13.327221
59500.287266 18.096554
59500.295580 17.548298
59500.368542 36.357751
59500.379041 36.094691
59500.388333 18.611584
59500.395955 20.069374
59500.403567 26.786824
59500.421940 26.667909
59500.424012 27.257610
59500.428159 28.222826
59500.430230 27.492917
59500.440063 27.495009
59500.530206 37.484888
59500.537828 31.682504
59500.560727 24.149352
59500.616799 31.222311
59500.630915 35.934464
59500.631950 34.698503
59500.633366 34.218880
59500.643702 23.082264
59500.651314 8.707196
59500.658936 11.096516
59500.673801 19.057880
59500.675871 20.514977
59500.680014 22.200846
59500.682086 22.653289
59500.694964 28.196320
59500.749613 16.329359
59500.762958 21.843085
59501.273851 13.770305
59501.282478 20.518768
59501.291159 20.390213
59501.373204 38.291517
59501.376384 36.881466
59501.378215 37.591241
59501.388563 26.868255
59501.396185 22.901616
59501.403808 12.980132
59501.411409 16.377413
59501.422702 13.304327
59501.430325 19.219658
59501.437947 23.094144
59501.448427 27.885309
59501.456039 27.380301
59501.463661 22.999197
59501.476237 14.114203
