# m MJD offset
# Subtract offset as function of MJD in each order m. Missing m means no calibration available
73 58717.828476 -7.841627
73 58718.314451 -11.383619
73 58718.345333 -10.859390
73 58718.420337 -9.853197
73 58718.428310 -9.687560
73 58718.446469 -9.547210
73 58718.466973 -9.297067
73 58718.482826 -9.045926
73 58718.500570 -8.489248
73 58718.515855 -8.449083
73 58718.525171 -8.432878
73 58718.592895 -8.090057
73 58718.598594 -8.394328
73 58718.615000 -8.778781
73 58718.632103 -9.238009
73 58718.644471 -9.032203
73 58718.656024 -8.900287
73 58718.738487 -10.096310
73 58718.745186 -10.275824
73 58718.762712 -10.117557
73 58718.785430 -8.587845
73 58718.797124 -8.245057
73 58718.801735 -8.243762
73 58718.806249 -8.072678
73 58718.814313 -8.208123
73 58719.280506 -13.042606
73 58719.388562 -12.363590
73 58719.394264 -12.063738
73 58719.421965 -11.683209
73 58719.429414 -11.427877
73 58719.441654 -12.610139
73 58719.460378 -13.731896
73 58719.466466 -14.384257
73 58719.516964 -10.873191
73 58719.569040 -10.372711
73 58719.575329 -10.298799
73 58719.584240 -9.991567
73 58719.653225 -10.464164
73 58719.699155 -11.054270
73 58719.710257 -11.364074
73 58719.722438 -11.486014
73 58719.728104 -11.492167
73 58719.740107 -11.364731
73 58719.749144 -11.181479
73 58719.758631 -11.232831
73 58719.766168 -10.929579
73 58719.770339 -10.782611
73 58719.775471 -10.992653
73 58720.393907 -10.758205
73 58720.408875 -11.584623
73 58720.424263 -12.195925
73 58720.427323 -12.386904
73 58720.434939 -12.705262
73 58720.442624 -12.739820
73 58720.454131 -13.068456
73 58720.468166 -12.920302
73 58720.473346 -12.772296
73 58720.485594 -12.371861
73 58720.505371 -11.278414
73 58720.521189 -10.930991
73 58720.541910 -10.461906
73 58720.550337 -10.276513
73 58720.561430 -10.063225
73 58720.573498 -9.851244
73 58720.611338 -11.800529
73 58720.685352 -11.953489
73 58720.696040 -12.587449
73 58720.703871 -13.106348
73 58720.767642 -13.650613
73 58720.831658 -10.358256
73 58721.565399 -21.992650
73 58721.618737 -22.650630
73 58721.651510 -25.261071
73 58721.685274 -22.480193
73 58721.724345 -21.879146
73 58721.813109 -21.804024
73 58735.344684 14.403571
73 58735.471806 12.340651
73 58735.479651 11.888000
73 58735.484822 11.288736
73 58735.495561 10.162926
73 58735.498144 10.149972
73 58735.505329 9.715665
73 58735.507888 9.415649
73 58735.510880 9.103755
73 58735.519329 8.817333
73 58735.537268 8.967525
73 58735.578137 8.199686
73 58735.588848 8.133663
73 58735.608877 7.631160
73 58735.615446 7.495906
73 58735.665947 5.868966
73 58735.683291 5.141064
73 58735.689682 4.895224
73 58735.696024 4.621131
73 58735.712008 4.139294
73 58736.300062 -18.346743
73 58736.348767 -14.531311
73 58736.412432 -11.360094
73 58736.460805 -12.926705
73 58736.465236 -12.952165
73 58736.469527 -13.250892
73 58736.481667 -13.859703
73 58736.486511 -13.932274
73 58736.495445 -14.430778
73 58736.503909 -14.890578
73 58736.554852 -14.540404
73 58736.558426 -14.493035
73 58736.562569 -14.332107
73 58736.621837 -14.409804
73 58737.662251 -13.100130
73 58737.666459 -13.103850
73 58737.671015 -13.256439
73 58737.721362 -19.968666
73 58737.728416 -19.192535
73 58737.746226 -16.284757
73 58737.759454 -15.438762
73 58737.774812 -14.499985
73 58737.790824 -14.759930
73 58737.834458 -15.477553
73 58738.374614 15.361435
73 58738.413748 16.162451
73 58738.446427 17.421794
73 58738.612048 18.489963
73 58738.663200 18.582581
73 58738.665754 18.317254
73 58738.671463 18.124335
73 58738.711939 17.345531
73 58738.820830 19.176246
73 58739.388864 3.143771
73 58739.403903 2.355841
73 58739.409981 2.122033
73 58739.414360 1.950731
73 58739.438544 0.837417
73 58739.455941 0.386517
73 58739.459918 0.242676
73 58739.469156 0.115490
73 58739.495801 -0.474648
73 58739.507911 -0.389970
73 58739.518031 -0.510006
73 58739.580170 3.013494
73 58739.620460 3.217030
73 58739.633733 2.832082
73 58739.640548 2.773049
73 58739.677340 3.475739
73 58739.718854 4.746590
73 58739.723746 4.862362
73 58739.727157 4.885591
73 58739.741211 5.509505
73 58739.747280 5.555771
73 58739.763252 6.093240
73 58739.779116 6.507354
73 58739.785458 6.213714
73 58739.790013 6.269216
73 58739.794255 5.866274
73 58740.333028 -5.046469
73 58740.364447 -6.619349
73 58740.396782 -11.023706
73 58740.440765 -11.531042
73 58740.455454 -10.948156
73 58740.466922 -10.353651
73 58740.472864 -10.377660
73 58740.505787 -10.138642
73 58740.563949 -10.874852
73 58740.617409 -12.433556
73 58740.656658 -10.284524
73 58740.689620 -9.841635
73 58740.757476 -8.832897
73 58740.767172 -8.247832
73 58740.793922 -6.884122
73 58740.800380 -6.649881
73 58740.803809 -7.109803
73 58740.809323 -7.224092
73 58741.275522 -18.266244
73 58741.363551 -16.316338
73 58741.375728 -15.830223
73 58741.401724 -15.060518
73 58741.405775 -14.798226
73 58741.409299 -14.641811
73 58741.416878 -14.326357
73 58741.468433 -18.547617
73 58741.534000 -18.243529
73 58741.542193 -18.831603
73 58741.548898 -19.438893
73 58741.606372 -20.211183
73 58741.610756 -20.177610
73 58741.620674 -19.895126
73 58741.675180 -16.644923
73 58741.705569 -17.055934
73 58741.748035 -16.390111
73 58741.751882 -16.458348
73 58741.757598 -16.467022
73 58741.767628 -16.390656
73 58741.782631 -16.256201
73 58741.787418 -16.211451
73 58741.795489 -16.071451
73 58741.802343 -16.048763
73 58742.311571 -13.653061
73 58742.361464 -10.289492
73 58742.401529 -12.892680
73 58742.414307 -13.298730
73 58742.420999 -13.466856
73 58742.472713 -13.866012
73 58743.316732 14.818760
73 58743.390091 12.105137
73 58743.394839 12.141813
73 58743.396085 12.218222
73 58743.397638 12.277531
73 58743.400579 12.464376
73 58743.402389 12.442091
73 58743.410495 12.452301
73 58743.432977 13.238302
73 58743.551777 9.364244
73 58744.277269 -1.428651
73 58744.390615 -3.601481
73 58744.394987 -3.854196
73 58744.406267 -4.370704
73 58744.430241 -5.977489
73 58744.447097 -7.038849
73 58744.467864 -7.618466
73 58744.485719 -7.316503
73 58744.490482 -7.153781
73 58744.499143 -6.876746
73 58744.508678 -6.732437
73 58744.512789 -6.657039
73 58744.535116 -7.389122
73 58744.548444 -8.047385
73 58744.556492 -7.770667
73 58744.582089 -7.870822
73 58744.593372 -8.030750
73 58744.642344 -9.064064
73 58744.757558 -11.824185
73 58745.263075 -6.231235
73 58745.379849 -5.946509
73 58745.391103 -5.953380
73 58745.405208 -6.457726
73 58745.409035 -6.643549
73 58745.416853 -6.910216
73 58745.426463 -7.155455
73 58745.435641 -7.350899
73 58745.445068 -7.361464
73 58745.450531 -7.279593
73 58745.496039 -7.006951
73 58745.500710 -7.189416
73 58745.505020 -7.257154
73 58745.514964 -7.531943
73 58745.525732 -7.464504
73 58745.534936 -7.631012
73 58745.539952 -7.614186
73 58745.545712 -7.644961
73 58745.636481 -10.532839
73 58745.640885 -10.696678
73 58745.648967 -11.122525
73 58745.658447 -11.560840
73 58745.662434 -11.806289
73 58745.677039 -12.535279
73 58745.700486 -13.170759
73 58745.711149 -13.065864
73 58745.720414 -12.794763
73 58745.774024 -11.022051
73 58745.785153 -10.785852
73 58745.800403 -11.136634
73 58745.804128 -11.122583
73 58755.304981 -33.596623
73 58755.368468 -17.737618
73 58755.475458 -11.977484
73 58755.480441 -11.633477
73 58755.487773 -11.664455
73 58755.498444 -10.909252
73 58755.502217 -11.068906
73 58755.510680 -10.254799
73 58755.514668 -10.314865
73 58755.529731 -9.537869
73 58755.533683 -9.517443
73 58755.537917 -9.746091
73 58755.638393 -11.934258
73 58755.695800 -14.787278
73 58755.703355 -14.600125
73 58755.717208 -14.165279
73 58755.730439 -13.802379
73 58755.786724 -12.582618
73 58755.842995 -15.360456
73 58756.040265 -12.118606
73 58756.266422 -16.398905
73 58756.384153 -10.236046
73 58756.387953 -10.016986
73 58756.392206 -9.614109
73 58756.395888 -9.425528
73 58756.403619 -8.851046
73 58756.407520 -8.645753
73 58756.415744 -8.537776
73 58756.420203 -8.434354
73 58756.435265 -8.498673
73 58756.447632 -8.667761
73 58756.495142 -9.538578
73 58756.502164 -9.623716
73 58756.516660 -8.818066
73 58756.532077 -9.082084
73 58756.554604 -9.053089
73 58756.576473 -9.290076
73 58756.597533 -9.194619
73 58756.610767 -8.634597
73 58756.624783 -8.074481
73 58756.650811 -7.427932
73 58756.658851 -7.496825
73 58756.732221 -9.210287
73 58756.740203 -9.184408
73 58756.743346 -9.186578
73 58756.753315 -9.029831
73 58756.757383 -9.014558
73 58756.761662 -8.928659
73 58756.800772 -4.259892
73 58758.195545 -5.024261
73 58758.365919 -9.150447
73 58758.369641 -8.613452
73 58758.372706 -8.043831
73 58758.380898 -7.353173
73 58758.393397 -6.119185
73 58758.399210 -5.050914
73 58758.424568 -10.874459
73 58758.447971 -13.621657
73 58758.452081 -13.329498
73 58758.462459 -12.799841
73 58758.487396 -10.040150
73 58758.497689 -8.284807
73 58758.508811 -5.279141
73 58758.512000 -4.709087
73 58758.527193 -0.548337
73 58758.537548 0.163070
73 58758.559208 0.051983
73 58758.579655 -1.451965
73 58758.587626 -1.892021
73 58758.638264 -4.432294
73 58758.677235 -7.601063
73 58758.685526 -8.425367
73 58758.706102 -9.792061
73 58758.727329 -9.975512
73 58758.751492 -8.499116
73 58758.758375 -7.980721
73 58758.768892 -7.119973
73 58758.790256 -6.865620
73 58758.793602 -7.026960
73 58758.797684 -7.104668
73 58758.799406 -7.287226
73 58759.268356 -8.886472
73 58759.365399 -10.055944
73 58759.373873 -10.105013
73 58759.389349 -10.766694
73 58759.411471 -11.065667
73 58759.418972 -11.400151
73 58759.486532 -8.610565
73 58759.493879 -8.672907
73 58759.509150 -8.559749
73 58759.560081 -11.350984
73 58759.597971 -9.259498
73 58759.603889 -9.341867
73 58759.610158 -9.716519
73 58759.615928 -9.649924
73 58759.634550 -11.004121
73 58759.648940 -11.992468
73 58759.654064 -12.194024
73 58759.659059 -12.459920
73 58759.674069 -12.628245
73 58759.702358 -12.349505
73 58759.717453 -12.139087
73 58759.723916 -12.174570
73 58759.734910 -12.050116
73 58759.745118 -12.034094
73 58759.756450 -12.255180
73 58759.767123 -12.273077
73 58759.778057 -12.406137
73 58759.782777 -12.560565
73 58759.787724 -12.684153
73 58760.246308 -14.864958
73 58760.361717 -15.035715
73 58760.364585 -14.763854
73 58760.372712 -14.551057
73 58760.402391 -13.379024
73 58760.414370 -13.146779
73 58760.427135 -12.363652
73 58760.454202 -11.220686
73 58760.473947 -10.832372
73 58760.479138 -10.916191
73 58760.486223 -10.784059
73 58760.489750 -10.883004
73 58760.493572 -10.885910
73 58760.497012 -10.987996
73 58760.503591 -11.015999
73 58760.532710 -11.254315
73 58760.554160 -10.522936
73 58760.560636 -10.355888
73 58760.616416 -12.802546
73 58760.619446 -12.608068
73 58760.628732 -12.227203
73 58760.662214 -11.388538
73 58760.670885 -11.312442
73 58762.355934 -12.519085
73 58762.361443 -12.483775
73 58762.373040 -12.217944
73 58762.385065 -12.034352
73 58762.421251 -11.331073
73 58762.448774 -10.810826
73 58762.517198 -10.554491
73 58762.529161 -10.573998
73 58762.535438 -10.847919
73 58762.600275 -12.110230
73 58762.653846 -10.830784
73 58762.666069 -10.697656
73 58762.673735 -10.555156
73 58762.718373 -10.370753
73 58762.725141 -10.568645
73 58762.742500 -10.742086
73 58762.762185 -10.994649
73 58762.770340 -11.010465
73 58763.334945 -11.715634
73 58763.375955 -10.747688
73 58763.544192 -11.691967
73 58763.639966 -11.807374
73 58763.700524 -8.205423
73 58764.355513 -6.683687
73 58764.466427 -4.432090
73 58764.511064 -7.925620
73 58764.517173 -8.712098
73 58764.534234 -9.917781
73 58764.546608 -11.263531
73 58764.554247 -11.150348
73 58764.585607 -11.759841
73 58764.600773 -11.547718
73 58764.613219 -11.697133
73 58764.637513 -11.498255
73 58764.653386 -11.800474
73 58764.657462 -11.872776
73 58764.663060 -11.543871
73 58764.690761 -10.793690
73 58764.708678 -10.461083
73 58764.718576 -10.692336
73 58764.763220 -11.818851
73 58764.770740 -11.664000
73 58764.776413 -11.510476
73 58765.386640 -18.083812
73 58765.453677 -19.532180
73 58765.489634 -16.822455
73 58765.534386 -17.231162
73 58765.542145 -17.330026
73 58765.551475 -17.232447
73 58765.613218 -17.082180
73 58765.639714 -17.073010
73 58765.679568 -16.415506
73 58765.726131 -15.098348
73 58765.737264 -13.992829
73 58765.754386 -13.037362
73 58765.763230 -12.349303
73 58765.809326 -15.344071
73 58766.378320 -15.955558
73 58766.417565 -12.604357
73 58766.450695 -14.589181
73 58766.507889 -12.731805
73 58766.713587 -12.208877
73 58766.792852 -8.946357
73 58768.231052 -14.904139
73 58768.703023 -13.008355
73 58768.751284 -13.712330
73 58768.806861 -15.287562
73 58769.315231 -19.137739
73 58769.438263 -16.456797
73 58769.446035 -16.666447
73 58769.452356 -16.025812
73 58769.545295 -17.174107
73 58769.742120 -14.427063
73 58769.748554 -15.070932
73 58769.764411 -15.723521
73 58769.771360 -16.643066
73 58770.378198 -15.251681
73 58770.384433 -14.913343
73 58770.391987 -14.587999
73 58770.437193 -13.810803
73 58770.521254 -13.444135
73 58770.527257 -13.311702
73 58770.541249 -13.252911
73 58770.555471 -12.836828
73 58770.608700 -12.420901
73 58770.614080 -12.360025
73 58770.622116 -12.424035
73 58770.670162 -11.106699
73 58770.716450 -14.073161
73 58770.724951 -14.048453
73 58770.747174 -13.921280
73 58770.757408 -13.700468
73 58770.761897 -13.672885
73 58770.766350 -13.598450
73 58770.770186 -13.422872
73 58771.192149 -13.646599
73 58771.318804 -14.811356
73 58771.326194 -14.282404
73 58771.332611 -14.007392
73 58771.468764 -16.201787
73 58771.603802 -13.956986
73 58771.719908 -14.536404
73 58771.755580 -14.267139
73 58771.764019 -14.269239
73 58771.772086 -13.956167
73 58771.806829 -14.940432
73 58772.288083 -15.654542
73 58772.353160 -13.103464
73 58772.541155 -11.673184
73 58772.544266 -11.784860
73 58772.551970 -11.792492
73 58772.558876 -11.515084
73 58772.570943 -11.432897
73 58772.575975 -11.506590
73 58772.580000 -11.321670
73 58772.650836 -16.858977
73 58772.657005 -16.872897
73 58772.662194 -16.733271
73 58772.666732 -16.633043
73 58772.671749 -16.707630
73 58772.727382 -14.508100
73 58772.771241 -15.390905
73 58772.774504 -15.680069
73 58772.778688 -15.577705
73 58773.213418 -11.427094
73 58773.261823 -11.321850
73 58773.313609 -17.290845
73 58773.385327 -17.245286
73 58773.389448 -17.140497
73 58773.395579 -17.208335
73 58773.400436 -17.430484
73 58773.412946 -17.278650
73 58773.434726 -16.429797
73 58773.442806 -15.911329
73 58773.511747 -14.535301
73 58773.518421 -14.739476
73 58773.529287 -15.103823
73 58773.624447 -17.287636
73 58773.637195 -17.200297
73 58773.647846 -17.066608
73 58773.652859 -16.775914
73 58773.658205 -16.701104
73 58773.672240 -16.286544
73 58773.697302 -15.651845
73 58773.710304 -15.394770
73 58773.719162 -15.373438
73 58773.724482 -15.225664
73 58773.730285 -15.214839
73 58774.238222 -16.674503
73 58774.289314 -13.219462
73 58774.375389 -17.283003
73 58774.378646 -17.360156
73 58774.390996 -17.470255
73 58774.420483 -17.319878
73 58774.440417 -16.991829
73 58774.459905 -16.556583
73 58774.477769 -16.223200
73 58774.493613 -16.067566
73 58774.504015 -16.084945
73 58774.561852 -15.119977
73 58774.605282 -16.558705
73 58774.640171 -14.045718
73 58774.682789 -14.791832
73 58774.691532 -15.359263
73 58774.714562 -16.587973
73 58774.724519 -17.060506
73 58774.728844 -17.258124
73 58774.736932 -17.446141
73 58774.753687 -17.832815
73 58774.757819 -17.899407
73 58774.762225 -17.854187
73 58777.386641 -17.416496
73 58777.440606 -17.619862
73 58777.444694 -17.434763
73 58777.452810 -17.144621
73 58777.496810 -17.951734
73 58777.504125 -17.707496
73 58777.531375 -16.884078
73 58777.559542 -15.832721
73 58777.567019 -15.576923
73 58777.630348 -16.654927
73 58777.673350 -16.557785
73 58777.708151 -16.931664
73 58777.717437 -16.885643
73 58777.735677 -16.751189
73 58777.754804 -16.609639
73 58777.773628 -16.527925
73 58777.782644 -16.627048
73 58778.223804 -15.614873
73 58778.378785 -14.999560
73 58778.382601 -15.004420
73 58778.386084 -15.071023
73 58778.400579 -14.535515
73 58778.408398 -14.202051
73 58778.416997 -14.074520
73 58778.429951 -13.315498
73 58778.437854 -12.719505
73 58778.442432 -12.529853
73 58778.446362 -12.497250
73 58778.484391 -12.265988
73 58778.522900 -12.969878
73 58778.559727 -14.208649
73 58778.603331 -15.867264
73 58778.612699 -15.867970
73 58778.623824 -16.135761
73 58778.629276 -16.218415
73 58778.637715 -16.124876
73 58778.650391 -16.590152
73 58778.674702 -17.408383
73 58778.681728 -17.683496
73 58778.688126 -17.871986
73 58778.708650 -17.701790
73 58778.725989 -17.248549
73 58778.744336 -16.552038
73 58778.764619 -16.634802
73 58778.772832 -16.735351
73 58783.280747 27.567124
73 58783.423233 28.197178
